player,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31
Adam Wharton,2.0613560328047327,0.9091609248865234,0.720478472196502,8.602389675611075,5.584326603396366,-0.35798362504381376,2.426986527516175,2.476541964967712,-0.548064324200955,-1.7481506741849633,-1.7372412070529388,-0.7635009309991022,0.22744077168693824,0.3450025406904888,-1.5134124151211832,-2.5789432921737787,-0.14000242576763705,-0.5608270613740037,-1.7519700240204052,-0.24889235442975793,-0.4577528456954047,0.9595970352092901,-1.248381104083431,-0.4593771945481997,1.0155682567650526,0.4677777290924223,-1.1539522159703246,-0.5726939927711702,-1.507198430684049,0.5541229535925016,0.36116578465655474
Adama Traoré,9.06933651836243,8.118236020903437,-5.829753179275237,2.0714175217368505,3.4175314888451602,-2.4404366800500124,-2.503790853273419,-5.321598811710187,-2.4762262044569856,0.38222893769393035,-1.5082670012879569,-0.20537354644490105,-0.49583960780407293,-0.1474758687648166,0.1208379874502793,-0.3770578054735267,1.7374409084440878,-0.17507118102006608,-1.0164720064317068,1.1141525864302644,0.2135465144341962,1.1177777585090711,-1.1617941548505948,-1.096364395244856,-1.7440008519708043,0.05749450852831552,0.3407568357318566,-1.2027901807838652,-0.6963715920480729,-1.1493381626926342,0.40043547970552784
Albert Grønbaek,-10.7655307691798,1.2227900998603003,2.0839108980968186,-0.31320645826340204,0.3883584921015975,-0.5611019679613903,-2.26321915082275,2.1375725377201293,-0.24993806382466577,-1.4211760870244534,1.2627314277910375,-0.723934375756528,1.0839696306692126,7.326339281246561e-06,-1.246959171486446,-2.4769753110351425,0.6763052171738516,-0.47280189169574544,0.1541662620734386,0.20822921335452593,-0.054513987169811165,0.12923749390678366,0.9863338184139492,0.9697862258187636,-0.5579010980629818,-1.1895038002750402,-0.4627662981126501,-0.46491060519878286,-1.0961798547659367,0.26026637858674057,-0.5493475971474667
Alejandro Garnacho,11.391104589409439,9.794176611935601,4.681727217508304,0.3197748143263744,-2.7058660143542634,-0.5142728530914675,-2.894398948341306,-2.284486133591574,-0.8388128750738506,-1.5802522618961161,-0.9965365885382804,-0.8594599827301657,0.39022764007546246,-2.405401200745263,2.05377954931339,-1.3743266277245307,-1.395606633678481,-0.44197426053019445,-0.0037157262148453853,0.09745929310022781,0.9545227027753606,-0.7217254897384887,1.1675353663940577,-0.49307342547101485,1.5746717642917911,1.2985707360407315,0.875108024076367,1.4841191292999916,1.0824751264649781,-1.4512748613202433,1.3456851904734601
Alex Iwobi,18.47753099014569,5.180027536911938,-0.7058339366323954,-2.6086187697015655,1.130059758368913,-2.1401467709785655,-2.1513501733113873,-4.549551138097526,0.671228053371362,2.4972307569588925,-0.9459410805642503,-2.115935118999656,-0.63040423243074,-1.545120312696861,0.8617305304694313,-1.0235477515501097,-0.9843374621260386,-1.8960996718495946,-2.5620679837640017,1.6290986121129931,-1.0702741083025529,1.9751328160612678,0.5401845516952674,-0.7078722022186485,0.0191474137678383,-0.505797484329847,-0.9630918161141516,0.4780857272792891,-1.170832549594847,-1.4736272134389905,1.8389836996616173
Alex McCarthy,-9.2393044446004,-4.195116652145976,-7.410976785250149,-3.8908026450746105,0.10161048133740408,-2.567553511430259,-2.588007841950193,0.4114295735597057,0.9908077442950618,0.8980074356956426,1.0973599734561386,1.2420170906893848,-0.3723590455566061,-0.3924990151391331,-0.05861814399906329,-0.12291093855639881,0.3645572003520595,0.4227294241251398,-0.9519782046944996,-0.5443867132885507,-0.024787911299577876,-1.4347664386248984,-1.4350657445314199,0.6186256283535301,0.45720782700583695,-0.9553542798606326,-0.20496483416712258,-0.18414513322671752,0.4694822641677385,-0.9656029296921236,0.0635472632268238
Alex Palmer,-6.570706258239365,-5.311120629644589,-4.654626077305002,0.6454741519876424,-2.606608414742048,-4.642860774327243,-0.6670568346263439,0.8146771531770572,-1.0310631659756295,-0.3276782802240171,0.3896635663429074,1.3134973409927047,0.599356312285897,-0.08748441627021218,-0.30505683365632885,-0.8509382889798062,0.1839879255194345,0.1498452585833836,-1.1116400087115552,-0.6440859522182026,0.4629543760232513,-0.9437541976212009,-1.0275179269744636,-0.02466174383990999,0.4185763446340655,-0.6472028165660969,0.43574611926986934,-0.12503496477369402,-0.45078538714750604,0.49336981624621984,-0.27665797364143474
Alex Scott,-2.587769874438375,2.028238751854048,1.2797958097531703,6.5705077898687705,3.04216308625765,3.224536601669185,0.572030725876165,0.2791067736599971,-0.46450581883073866,-2.550574903703772,-2.1120133781084185,0.9218444287387927,0.320156888291937,0.33845541206586466,1.1767497832798426,-1.12932957396822,-0.43708039652300723,-1.0409338241310666,-0.10747542407947153,-0.045643481440495286,0.6305444094127743,-0.6294217347098221,-0.8746114017622929,-0.4687335834210788,0.3890303255431605,0.019532820191137664,0.37936530925476214,-0.7435658920745276,0.22209730121254576,1.1596767146065075,0.4328903158512648
Alexander Isak,14.129116298528272,12.745236392224195,-1.5029330517992572,-2.9052840781761446,-7.195113933833839,-2.5046298378933787,-0.8641378110113679,-0.8947081882692843,2.3834248665673927,-0.5002050743633037,-0.028615978008218572,-0.784340249891033,-0.815613641208258,1.6366478486322698,-0.8872882690920122,0.20115098531625483,-0.7898535807676484,-0.31763843971398154,2.600971055116233,-0.5683033664888877,-1.2617349028953577,-0.4020741323551792,-2.2970095986281915,1.213094386583034,-1.8196546931816817,-0.26378339917042326,0.06697155235964743,-2.7529818029306785,0.9101285014033057,2.118738934656981,0.8124697366737516
Alexis Mac Allister,16.415144392032712,-0.24168360871867536,1.6140997403785404,1.2798112575837148,4.942920680379399,0.44032319465083103,2.4585581694827887,3.0085204107079164,3.4094597261822814,1.0570820673922448,1.798723913937557,0.9571872424486889,-1.288180284264643,1.4404044172977033,0.22542013976275638,-1.8148661359149072,2.598794424577074,1.1135935726852286,-1.7184111458397264,0.44015410837640373,0.6149753719312743,0.5263270081212152,0.9460432184581888,-0.5386557699481203,-0.11619975920286843,-0.28612866749690913,-1.1954435035950548,-0.23339223621717897,-0.32966045987870546,1.750800625033477,-0.8835383259193953
Alfie Dorrington,-12.137782018909109,0.7279337201619946,6.175596297205957,1.1070797729617488,-1.5385782761545443,-1.684974050804507,-0.9289873192873772,0.5094281209985532,3.3339499084825714,0.258107117012599,-0.9629709904834647,-1.37163932483186,0.2418474212056459,0.7416720265318205,0.1137473160409658,-0.431325494666899,0.16125305460576922,0.43397648829652596,-0.542366027059448,-1.0878959842068232,1.240266766038285,0.2185475767010805,1.5325631043054098,-0.3897673330175188,-1.4528026909123566,0.632686677224564,-0.1747023346739013,-1.132014900104438,-1.254458663007007,0.47474003111568164,0.305819763097356
Alfie Pond,-11.881902177947964,0.5246264997502011,0.5127645238476687,5.558467509337175,-1.5177325558136634,-2.3955243858005337,-1.0927655496410178,0.9817073011300678,1.8628981807553116,1.3568457628925084,-2.76240548679962,-0.6968957165848285,0.727155636022624,-0.8419826747645658,1.1159333226412997,-0.20150726181418496,0.5196342879442306,1.8340422873354716,0.07132509688775693,-0.7239628595595557,-0.293595502538889,-0.2314977089920399,0.10329941907305411,0.5114308979652848,-1.1754245217988692,0.4180913060681083,-0.41928448899581666,-0.02438040677684096,0.7441744407878771,-0.9182832177248493,0.1924627206484528
Ali Al Hamadi,-9.451503118845345,3.9285467472682076,2.5417876523382965,0.029589280203398988,0.4047606498367516,-0.6990205993203714,0.5930294701391158,-1.5825648459892534,-1.0177270153660398,-2.9211506427022704,1.3558722606216056,1.761795687572303,0.12751140361292698,0.13000677008410638,0.25945606201523835,-0.11445221866609182,0.370017312150595,2.1496099324983406,0.2776522609051067,2.1567287907635935,-1.1082278093001172,-0.1724506882394663,0.2878355870146594,1.4018753643561996,-0.7209388631466476,0.6577543592715236,0.20814352644563472,0.7641869920366714,-0.2091610860543246,-0.8975454020941799,-1.376787576797163
Alisson,-1.5062382143917938,-9.54870113493442,-1.1618250899252214,-8.877330202987359,-4.208007125257733,-6.612913842280835,0.9037357130295869,-1.8624465866165512,-1.3216235849741134,-0.31922229385886247,0.12012518941403512,2.268207628429267,0.21420186741249111,1.3671265741902012,0.3035149238209379,-0.38187587511838705,0.6834763704547439,0.9201797492129313,0.35477629262405086,-1.3698075427865486,0.28551402625167244,0.47782612731094415,1.4815697608766218,-0.33539150980132587,0.5560794703301981,0.5206991135616053,0.628183344141203,-1.9976011493498258,-0.5735561309603802,1.8138444671929719,0.5066358262072245
Alphonse Areola,-2.4255716322615624,-9.558937720654532,-0.9716652849664958,-8.67441466117477,-3.669911125478534,-6.267687820402578,0.2958226712451726,0.5217266225456255,-2.8601308761004147,0.028474127795071368,-0.9157505013931568,0.5520269629500116,0.8861042066482575,-0.47412980928637266,-0.23034550358211162,-0.9424606291528718,-0.358489829651517,-1.118087272193958,0.07997129070004007,0.359056039645191,0.29483548539275983,-1.0384217250858363,-0.8125278708539309,-1.6353850901252076,1.9570768536155354,-1.4425757898134963,0.8584742398937889,0.06694334110264884,-0.22751783134018502,1.1055242679635262,0.30498277176933425
Altay Bayındır,-10.223649721138896,-2.1759810070096335,1.9906029951725122,-5.458497439727865,-1.4689592934326745,-3.514661987084125,-2.3304649473695056,1.5433770988856292,-0.31290566761225774,1.161125350079449,-1.0740400487463486,0.38409362227540395,0.3374648013575874,-0.6868118086218716,0.28675366835067256,-0.20036849748470342,0.143440211797156,0.5759503628698132,-0.7140449931255957,-0.1080037569800009,-1.5686746300285739,-0.9961724722759259,-1.0683996526015398,1.1940941543710153,1.103394805501086,-0.265077843372817,0.06518483332573537,-0.5580301267076998,0.7791960086652118,-1.6425977454780654,0.09144603052387273
Amad Diallo,13.476478913730702,10.567203652006695,4.761335259459818,-1.9115201834028541,0.704507376799156,-2.1049548068687147,-1.0592853359341539,-1.6155026594739148,0.6160305117832603,3.234973944135882,-2.385484522884074,-0.5967594193048588,-0.25933173356293904,0.8829664644880414,-0.05520835065612224,0.7145132461929051,0.5052674205800682,-1.2379712171319213,-0.08680505332445221,1.0004476222576093,1.9207466547854195,-3.640571501085832,-2.5663580405279536,0.5539265496969862,-1.1579629501111168,-0.4015835968147738,1.957736000785494,1.3016694063087781,0.00628700742413965,0.6864271435668917,-0.36398552101185905
Amadou Onana,2.473893227499085,-1.5359510389505238,0.9709444050998355,4.255136786870647,-1.3487468837887673,3.7178899620211023,1.0633896345335898,0.1788140708347732,0.9248560353898809,1.413670901843188,-2.2117376420013266,0.8221081999133693,-1.1785335457806807,0.5135974068122058,0.9234069121096425,0.10194744739222301,-0.8976472949377055,1.3333530993746137,-0.37635455160827574,0.15848117414328047,-0.1753913199934087,-0.13870583952568083,0.584373626283466,-1.2574181632044252,0.31830937456889663,-0.24194351398097752,-0.2388747169062473,1.679155569118485,-1.3335529129324895,0.17894785155505852,-0.8033442785376386
Andreas Pereira,9.98279401804256,3.0583654285785586,-4.030433056640876,0.038488219101164144,5.87185157632025,-4.1809001140345945,2.9314402527557903,5.5994588557509966,0.43677796985133505,-2.9074026036990266,-2.6881889569146833,0.8533684550347672,-0.7948522255644627,0.6698837527128217,-1.2849627548055895,1.1965594434541569,-1.682865847735999,1.3493312194083706,2.358297780265629,0.11927789309798528,0.7847745502040997,0.6412712181101621,-0.5682733641485984,2.3058419627261797,0.46463143409442953,0.806923297245965,-1.2450763889401162,-0.6930898704556784,-0.17785749014860555,-0.3423218138813081,-1.298047811179233
Andrew Robertson,12.588248860707498,-6.4342013775043565,-3.298157402709134,1.3328407246606333,6.728292964680539,-3.763354032394017,2.0909762227260473,-0.6210569679059826,0.5045070365652323,0.541319310392354,4.220944241717918,-0.24385783364797048,4.211095395500606,-4.758944346812412,0.036209898788411625,1.580938659217281,0.45661162171307357,1.6072546590013628,1.6879674017670412,0.09846679419279009,0.23420322714884353,0.4710026270745733,1.1328843541822526,-0.33726219513409206,-0.5066927516748424,0.6523257885630491,0.08074659509052162,-1.4388800477937618,-1.1236640740220754,1.114162155336544,2.647757918099675
André,6.805308453590282,-8.325765822721912,9.01694798767777,-1.3779500974858305,1.67862158329566,4.500915753923015,-0.7154450069289208,0.5175104884312199,0.8774596792792765,-1.629269424242309,-1.6432779601012588,1.7339217754598348,0.4103243460168726,3.1960518163490392,1.2847147729483606,-2.5262542180552425,-0.9873740448340455,0.7891047327252593,0.8950478628626213,-0.14361082857013155,-0.06282262944913104,0.21023671011740275,-0.19796926260097847,-1.0386680711304785,-0.6202216841795659,-0.28502188176884435,-0.6559969566875107,0.20851284410253704,-0.3025782125610007,-1.1265994898704395,1.5613609380994433
André Onana,0.22297741835268467,-10.512838504972182,-4.572814776415136,0.32701205396847943,-5.250029853655219,-7.441818654712895,2.0711166227361653,-0.7827111086688076,-3.523579277670005,-0.4787398340639957,-2.260302718039135,0.6988717669938951,0.8378559187625009,1.2704768346883333,0.9584230179128143,0.045177149694729656,-1.0284922310998184,-0.4363135047597524,0.29014744257342684,0.682231748141776,0.1748127908190038,0.4302407353384883,0.39214363395998864,-1.4340127446945732,0.9832683878122201,0.031777855564626555,-0.1582357595937818,-0.16131418266852482,-0.016541951077611316,1.1480120317861273,0.12134184111630221
Andrés García,-8.302894256079906,1.121102638870596,4.781219179062262,1.146958817562556,2.1418605382495888,-1.0069334841001476,-1.7774840099363314,-1.2428412089474257,-0.3350745127915333,-0.009165266673194,-1.2505420538699183,-0.06458033234220784,0.6161741553555581,-1.411066693438696,-0.33622728989232953,-0.7784712239959501,-1.9540309156175943,-0.5334717525561369,1.406789119628731,0.4305614211005552,-1.3234738723954749,-0.05034615968846454,1.0463790078685862,0.46848834219798763,-0.39408857806520364,-0.00012890770769669442,0.3844924244282173,0.4489614852242618,0.764960553712721,-0.15372519779446886,0.4274128666710007
Andy Irving,-9.161774221487025,1.2185905511638662,1.2616497345979238,-0.12716739674031352,2.0732919963271033,1.3668854119920382,1.220379348818249,-1.32920551481146,0.8770626739877844,-1.6920420361183113,-0.41621004720506344,1.7658528216506961,-0.7917644731162272,1.7873243056743624,2.4463151360578155,1.4413670917370451,-0.3227237731389275,-0.9539693201948117,-0.3252129646424226,-1.4632747686636811,-0.3703007231672765,0.5646180250662154,0.3800201165428553,-0.20587204530122005,0.39554472076693864,2.1365863889638823,-0.6603114065317635,-0.4596512901556791,0.5221814575779619,-0.345139127482258,1.3460116277436238
Anthony Elanga,13.192564415484403,10.256013224935275,3.291077518082339,-1.8949152554314073,1.343225304287877,-7.1888932940982615,-0.913072165784243,3.011685992579274,-1.840572679419111,1.6778551314992176,-1.4692635542860422,-0.588868515567239,-0.5808785269087768,-1.372791110083996,-0.12070924607796232,0.11160373984036574,0.8462459528996684,-1.3091684889323585,-1.072318212087699,-0.7575958829530429,1.2438960140833588,0.8090273091214895,0.07897549170101772,-0.3925277988239653,-0.10017295507479006,2.5590098850244205,0.3817514836776395,0.05866329670438305,-0.04024016963093896,1.494595529345179,-1.286235844901666
